"[tensor([[   78,    91,   145,  ...,     0,     0, 86016]]), tensor([[1]])]",86016,4,93184,0.9999987,0.9999987
"[tensor([[     78,      91,     145,  ...,       0,       0, 1092608]]), tensor([[1]])]",1092608,4,1099776,0.9999988,0.9999988
"[tensor([[     78,      91,     145,  ...,       0,       0, 1008529]]), tensor([[1]])]",1008529,4,1015808,0.9981735,0.9981735
"[tensor([[    78,     91,    145,  ...,      0,      0, 180177]]), tensor([[1]])]",180177,4,187392,0.99989426,0.99989426
"[tensor([[    78,     91,    145,  ...,      0,      0, 219136]]), tensor([[1]])]",219136,4,226304,0.6270778,0.6270778
"[tensor([[   78,    91,   145,  ...,     0,     0, 28672]]), tensor([[1]])]",28672,4,35840,0.99995077,0.99995077
"[tensor([[     78,      91,     145,  ...,       0,       0, 1541264]]), tensor([[1]])]",1541264,4,1549312,1.0,1.0
"[tensor([[    78,     91,    145,  ...,      0,      0, 712192]]), tensor([[1]])]",712192,4,719872,0.9999057,0.9999057
"[tensor([[    78,     91,    145,  ...,      0,      0, 427388]]), tensor([[1]])]",427388,4,435200,0.9940977,0.9940977
"[tensor([[     78,      91,     145,  ...,       0,       0, 1460234]]), tensor([[1]])]",1460234,4,1468416,0.9999999,0.9999999
"[tensor([[    78,     91,     81,  ...,      0,      0, 385536]]), tensor([[1]])]",385536,4,393216,0.99894017,0.99894017
"[tensor([[   78,    91,   145,  ...,     0,     0, 94208]]), tensor([[1]])]",94208,4,101376,0.99984646,0.99984646
"[tensor([[     78,      91,     145,  ...,       0,       0, 1487136]]), tensor([[1]])]",1487136,4,1495040,0.9995322,0.9995322
"[tensor([[     78,      91,      81,  ...,       0,       0, 1557330]]), tensor([[1]])]",1557330,4,1564672,0.9645426,0.9645426
"[tensor([[   78,    91,   145,  ...,     0,     0, 90112]]), tensor([[1]])]",90112,4,97280,0.9998841,0.9998841
"[tensor([[    78,     91,     81,  ...,      0,      0, 506600]]), tensor([[1]])]",506600,4,514048,1.0,1.0
"[tensor([[    78,     91,    145,  ...,      0,      0, 180638]]), tensor([[1]])]",180638,0,0,0.01557336,0.01557336
"[tensor([[     78,      91,     145,  ...,       0,       0, 1916424]]), tensor([[1]])]",1916424,4,1924096,0.9996213,0.9996213
"[tensor([[   78,    91,   145,  ...,     0,     0, 69632]]), tensor([[1]])]",69632,4,76800,0.99995184,0.99995184
"[tensor([[    78,     91,    145,  ...,      0,      0, 444730]]), tensor([[1]])]",444730,4,452608,0.9986951,0.9986951
"[tensor([[    78,     91,    145,  ...,      0,      0, 932899]]), tensor([[1]])]",932899,0,0,0.035099573,0.035099573
"[tensor([[   78,    91,   145,  ...,     0,     0, 54272]]), tensor([[1]])]",54272,4,61440,0.9823285,0.9823285
"[tensor([[    78,     91,    145,  ...,      0,      0, 112453]]), tensor([[1]])]",112453,4,119808,1.0,1.0
"[tensor([[     78,      91,     145,  ...,       0,       0, 1803229]]), tensor([[1]])]",1803229,4,1810432,1.0,1.0
"[tensor([[   78,    91,   145,  ...,     0,     0, 47104]]), tensor([[1]])]",47104,4,54272,0.99949455,0.99949455
"[tensor([[    78,     91,    145,  ...,      0,      0, 406016]]), tensor([[1]])]",406016,4,413696,0.8340761,0.8340761
"[tensor([[    78,     91,    145,  ...,      0,      0, 648704]]), tensor([[1]])]",648704,4,656384,0.9245109,0.9245109
"[tensor([[    78,     91,    145,  ...,      0,      0, 794411]]), tensor([[1]])]",794411,0,0,0.0078089293,0.0078089293
"[tensor([[    78,     91,    145,  ...,      0,      0, 262393]]), tensor([[1]])]",262393,4,270336,0.62492394,0.62492394
"[tensor([[    78,     91,    145,  ...,      0,      0, 227840]]), tensor([[1]])]",227840,4,235520,0.9998746,0.9998746
"[tensor([[    78,     91,    145,  ...,      0,      0, 240640]]), tensor([[1]])]",240640,4,247808,0.99999297,0.99999297
"[tensor([[    78,     91,    145,  ...,      0,      0, 173568]]), tensor([[1]])]",173568,4,181248,0.99999833,0.99999833
"[tensor([[   78,    91,   145,  ...,     0,     0, 27648]]), tensor([[1]])]",27648,4,34816,0.9992393,0.9992393
"[tensor([[     78,      91,     145,  ...,       0,       0, 1024755]]), tensor([[1]])]",1024755,4,1032192,1.0,1.0
"[tensor([[    78,     91,    145,  ...,      0,      0, 950777]]), tensor([[1]])]",950777,4,958464,0.9193907,0.9193907
"[tensor([[    78,     91,    145,  ...,      0,      0, 234432]]), tensor([[1]])]",234432,4,241664,0.9945846,0.9945846
"[tensor([[    78,     91,    145,  ...,      0,      0, 505177]]), tensor([[1]])]",505177,4,513024,0.9999517,0.9999517
"[tensor([[     78,      91,      81,  ...,       0,       0, 1230378]]), tensor([[1]])]",1230378,0,0,0.1789914,0.1789914
"[tensor([[    78,     91,    145,  ...,      0,      0, 393995]]), tensor([[1]])]",393995,4,401408,0.9978848,0.9978848
"[tensor([[    78,     91,     81,  ...,      0,      0, 942080]]), tensor([[1]])]",942080,4,949248,0.85163325,0.85163325
"[tensor([[    78,     91,     81,  ...,      0,      0, 386521]]), tensor([[1]])]",386521,0,0,0.008110956,0.008110956
"[tensor([[   78,    91,   145,  ...,     0,     0, 86913]]), tensor([[1]])]",86913,4,94208,0.99975747,0.99975747
"[tensor([[     78,      91,     145,  ...,       0,       0, 1528614]]), tensor([[1]])]",1528614,4,1536000,1.0,1.0
"[tensor([[    78,     91,    145,  ...,      0,      0, 917545]]), tensor([[1]])]",917545,4,925696,1.0,1.0
"[tensor([[   78,    91,   145,  ...,     0,     0, 27756]]), tensor([[1]])]",27756,4,35840,0.99878675,0.99878675
"[tensor([[   78,    91,   145,  ...,     0,     0, 77824]]), tensor([[1]])]",77824,4,84992,0.9985012,0.9985012
"[tensor([[    78,     91,    145,  ...,      0,      0, 869168]]), tensor([[1]])]",869168,4,876544,0.8178531,0.8178531
"[tensor([[   78,    91,   145,  ...,     0,     0, 27756]]), tensor([[1]])]",27756,4,35840,0.9992638,0.9992638
"[tensor([[    78,     91,    145,  ...,      0,      0, 830302]]), tensor([[1]])]",830302,4,837632,0.9999999,0.9999999
"[tensor([[    78,     91,    145,  ...,      0,      0, 770199]]), tensor([[1]])]",770199,4,778240,0.847707,0.847707
"[tensor([[    78,     91,     81,  ...,      0,      0, 230912]]), tensor([[1]])]",230912,4,238592,0.9999211,0.9999211
"[tensor([[   78,    91,   145,  ...,     0,     0, 86016]]), tensor([[1]])]",86016,4,93184,0.9999918,0.9999918
"[tensor([[   78,    91,    81,  ...,     0,     0, 43920]]), tensor([[1]])]",43920,0,0,0.2801464,0.2801464
"[tensor([[     78,      91,     145,  ...,       0,       0, 1302528]]), tensor([[1]])]",1302528,4,1309696,0.9999957,0.9999957
"[tensor([[   78,    91,   145,  ...,     0,     0, 43008]]), tensor([[1]])]",43008,4,50176,0.9939029,0.9939029
"[tensor([[    78,     91,    145,  ...,      0,      0, 295549]]), tensor([[1]])]",295549,4,303104,0.9999993,0.9999993
"[tensor([[     78,      91,     145,  ...,       0,       0, 1012025]]), tensor([[1]])]",1012025,4,1019904,1.0,1.0
"[tensor([[    78,     91,    145,  ...,      0,      0, 291165]]), tensor([[1]])]",291165,0,0,0.41413486,0.41413486
"[tensor([[    78,     91,    145,  ...,      0,      0, 498997]]), tensor([[1]])]",498997,4,506880,0.99999964,0.99999964
"[tensor([[    78,     91,    145,  ...,      0,      0, 257024]]), tensor([[1]])]",257024,4,264192,0.9949898,0.9949898
"[tensor([[     78,      91,     145,  ...,       0,       0, 1156608]]), tensor([[1]])]",1156608,4,1164288,0.986571,0.986571
"[tensor([[    78,     91,    145,  ...,      0,      0, 421888]]), tensor([[1]])]",421888,0,0,0.023440234,0.023440234
"[tensor([[    78,     91,     81,  ...,      0,      0, 903168]]), tensor([[1]])]",903168,4,910336,0.99917287,0.99917287
"[tensor([[    78,     91,    145,  ...,      0,      0, 642048]]), tensor([[1]])]",642048,4,649216,0.9966893,0.9966893
"[tensor([[    78,     91,    145,  ...,      0,      0, 253341]]), tensor([[1]])]",253341,4,261120,0.7650697,0.7650697
"[tensor([[    78,     91,    145,  ...,      0,      0, 592896]]), tensor([[1]])]",592896,4,600064,1.0,1.0
"[tensor([[    78,     91,    145,  ...,      0,      0, 124532]]), tensor([[1]])]",124532,0,0,0.047376778,0.047376778
"[tensor([[    78,     91,    145,  ...,      0,      0, 618072]]), tensor([[1]])]",618072,4,625664,0.9999498,0.9999498
"[tensor([[     78,      91,     145,  ...,       0,       0, 1695232]]), tensor([[1]])]",1695232,4,1702912,0.823174,0.823174
"[tensor([[    78,     91,    145,  ...,      0,      0, 933888]]), tensor([[1]])]",933888,4,941056,0.99792886,0.99792886
"[tensor([[   78,    91,   145,  ...,     0,     0, 81920]]), tensor([[1]])]",81920,4,89088,0.99945754,0.99945754
"[tensor([[    78,     91,    145,  ...,      0,      0, 444488]]), tensor([[1]])]",444488,4,452608,0.9909491,0.9909491
"[tensor([[     78,      91,     145,  ...,       0,       0, 1504387]]), tensor([[1]])]",1504387,0,0,0.0366999,0.0366999
"[tensor([[   78,    91,    81,  ...,     0,     0, 97792]]), tensor([[1]])]",97792,0,0,0.14212257,0.14212257
"[tensor([[     78,      91,     145,  ...,       0,       0, 1241600]]), tensor([[1]])]",1241600,4,1249280,0.9999969,0.9999969
"[tensor([[    78,     91,     81,  ...,      0,      0, 518128]]), tensor([[1]])]",518128,4,525312,0.54614025,0.54614025
"[tensor([[     78,      91,     145,  ...,       0,       0, 1916424]]), tensor([[1]])]",1916424,4,1924096,0.99931574,0.99931574
"[tensor([[    78,     91,    145,  ...,      0,      0, 187392]]), tensor([[1]])]",187392,4,194560,0.7637081,0.7637081
"[tensor([[  78,   91,  145,  ...,    0,    0, 5632]]), tensor([[1]])]",5632,4,13312,0.9999355,0.9999355
"[tensor([[     78,      91,      81,  ...,       0,       0, 1172127]]), tensor([[1]])]",1172127,4,1179648,0.99435633,0.99435633
"[tensor([[    78,     91,    145,  ...,      0,      0, 420352]]), tensor([[1]])]",420352,4,428032,0.99992514,0.99992514
"[tensor([[    78,     91,     81,  ...,      0,      0, 253440]]), tensor([[1]])]",253440,4,261120,0.9986909,0.9986909
"[tensor([[   78,    91,   145,  ...,     0,     0, 77824]]), tensor([[1]])]",77824,4,84992,0.96422386,0.96422386
"[tensor([[    78,     91,    145,  ...,      0,      0, 300339]]), tensor([[1]])]",300339,4,308224,0.6678798,0.6678798
"[tensor([[     78,      91,     145,  ...,       0,       0, 1090027]]), tensor([[1]])]",1090027,4,1097728,1.0,1.0
"[tensor([[   78,    91,   145,  ...,     0,     0, 27756]]), tensor([[1]])]",27756,4,35840,0.9991303,0.9991303
"[tensor([[    78,     91,    145,  ...,      0,      0, 846336]]), tensor([[1]])]",846336,4,854016,0.81278485,0.81278485
"[tensor([[    78,     91,    145,  ...,      0,      0, 467456]]), tensor([[1]])]",467456,4,475136,0.99662316,0.99662316
"[tensor([[     78,      91,     145,  ...,       0,       0, 1703936]]), tensor([[1]])]",1703936,4,1711104,0.9977375,0.9977375
"[tensor([[   78,    91,   145,  ...,     0,     0, 64510]]), tensor([[1]])]",64510,0,0,0.045665883,0.045665883
"[tensor([[    78,     91,     81,  ...,      0,      0, 213192]]), tensor([[1]])]",213192,4,221184,0.9747039,0.9747039
"[tensor([[    78,     91,    145,  ...,      0,      0, 830199]]), tensor([[1]])]",830199,4,837632,0.9999999,0.9999999
"[tensor([[    78,     91,    145,  ...,      0,      0, 767282]]), tensor([[1]])]",767282,4,775168,0.9999999,0.9999999
"[tensor([[     78,      91,     145,  ...,       0,       0, 1611611]]), tensor([[1]])]",1611611,4,1618944,0.9999428,0.9999428
"[tensor([[   78,    91,    81,  ...,     0,     0, 79040]]), tensor([[1]])]",79040,4,87040,0.98182344,0.98182344
"[tensor([[    78,     91,    145,  ...,      0,      0, 733671]]), tensor([[1]])]",733671,4,741376,0.99879396,0.99879396
"[tensor([[     78,      91,     145,  ...,       0,       0, 1134592]]), tensor([[1]])]",1134592,4,1141760,0.79480153,0.79480153
"[tensor([[    78,     91,    145,  ...,      0,      0, 795111]]), tensor([[1]])]",795111,0,0,0.0043532867,0.0043532867
